Text,Labels
ಸೂಪರ್ ಸಾಂಗ್ .,Not_offensive
ಬಸವರಾಜ ಕೆಂಚರಡ್ಡಿ asaraj,Not_offensive
Nijvaglu nivu tumbha great sir nimma antha ollevyakthi nodi devru idana antha prashne baruthe,Not_offensive
Kelsa made dudedu duddu tandu kode,Offensive_Untargetede
Nija 100%  but aswastama antta heg  kandiditare..,Offensive_Untargetede
@Nandi Parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿಮ್ಮ ಅವ್ವ ಬಸುರಿ,Offensive_Targeted_Insult_Individual
Osm voice sir,Not_offensive
ಮೆಲ್ಲನೆ ನಶೆ ಎರಿಸೊ ಹಾಡು,Not_offensive
super  sir,Not_offensive
Spr kannadiga 🤘🤘,Not_offensive
En song Guru... Namma Narayana Namma hemme all India fidha agibitdhe nimge ....,Not_offensive
Bro iverella made in china,Not_offensive
ದಯವಿಟ್ಟು ಕನ್ನಡ ಅಭಿಮಾನಿಗಳು ಒಂದಾಗಿ ಕೆಲ್ಸ ಮಾಡೋ ಸಮಯ,Not_offensive
Super bro... Well said....,not-Kannada
Ameer Humza beldhaythu bro 🥰,Not_offensive
Ashwatama ge Hindi barutte yenri,Not_offensive
movie was legendary. ninu itihasa baryoke bandirodu maga. kannada indutry history baredre eradu part irutte ondu rakshit baroku munche mattondu rakshit  bandadmele,Not_offensive
Nanagu hage ansate,Not_offensive
Super agi helidiya guru,Not_offensive
Super songs from,not-Kannada
Movie needs recognition,not-Kannada
All d best.... From #DBOSS Fansz..,not-Kannada
ban tik tok,not-Kannada
ಈ ವರ್ಷದ ಅತ್ಯುತ್ತಮ ಚಿತ್ರಗಳು ದಿಯಾ & ಲವ್ ಮಾಕ್ಟೇಲ್....,Not_offensive
ಇದು ಚರಿತ್ರೆ ಶೃಷ್ಟಿಸೋ ಅವತಾರ nರಕ್ಷಿತ್ ಶೆಟ್ಟಿ Namma Emotion ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ,Not_offensive
Ajaneesh lokanatha sir nodiyo kaliyo arujuna janya,Offensive_Untargetede
Nakkan benki guru,Not_offensive
Puneet ge  power star sari shivannange hyatrik sari,Not_offensive
ಮಗ  ಹೀಗೆ ಮಾಡು ಡ್ಯಾಸ್ ಲೈಕ್ಸ್ ಸಿಗುತ್ತೆ,Offensive_Untargetede
#handsup ಇದು ಚರಿತ್ರೆ ಸೃಷಿಸೂ ಅವತಾರ,Not_offensive
What a song yah,Not_offensive
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,Not_offensive
Super marvlese  percent 365 day,not-Kannada
different but unique & epic song,Not_offensive
Togari tippa is greaterden,Not_offensive
Nani kannd full movie,not-Kannada
Nija. Never support communist party,not-Kannada
Hands ups..................................... ASN🤗,not-Kannada
HD move send kejiye,not-Kannada
Nija kano adhu...neevgalu kathe katkondirodu...alla alla antha....,Offensive_Targeted_Insult_Group
Sir mobile gala bage video madi bro,Not_offensive
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಅಭಿಮಾನಿ,Not_offensive
Thumba chanegide sir,Not_offensive
Super sweet  song,not-Kannada
ಅನ್ನ. ನೀಡುವ ಯಾವ ಕೆಲಸವೂ ಕಡಿಮೆಯಲ್ಲ . ಶಂಕರರವರೆ ನಿಮ್ಮn ಸ್ವಾ ಭಿಮಾನಿ ಜೀವನಕ್ಕೆ  nನನ್ನ ದೊಂದು ಸಲಾಂ.,Not_offensive
Thu dabba movie sulemagand,Offensive_Targeted_Insult_Other
ಒಳ್ಳೆ ಸಿನಿಮಾ ಮಾತ್ರ,Not_offensive
Dayanand 123 ಕಮಕಲಲ,Not_offensive
His gun is like a flair gun,not-Kannada
ಇದು ಪಾನ್ ಇಂಡಿಯಾ ಮೂವಿ ಮಾಡೋ ಅವಶ್ಯಕತೆ ಇತ್ತ ಲೋ ಬಡ್ಜೆಟ್ ಡಬ್ಬ ಮೂವಿ ಸಾಂಗ್ಸ್ ಶಾಟ ತರ ಇದೆ ಆದ್ರುನು ಚೈಲ್ಡ್ ರಕ್ಷಿತ್ ಫ್ಯಾನ್ಸ್ ಬಿಲ್ಡಪ್ ಕೊಡ್ತವ್ರೆ,Offensive_Targeted_Insult_Group
Nice,Not_offensive
As a D BOSS fan i support all kannada actors & Kannada movies,not-Kannada
ಆದರೆ ನಿಮ್ಮ ಕಾಮೆಂಟ್ ಗೆ ಲೈಕ್ ಮಾಡಿದವರು ರಕ್ಷಿತ್ ಫ್ಯಾನ್ಸ್,Not_offensive
ಸರಿ ಇದೆ ಅಣ್ಣ,Not_offensive
Super making super cinematography,Not_offensive
En chindi bgm guru sakkath....Jai ASN... from Appu abhimani,Not_offensive
Super movie guru,Not_offensive
ಅದ್ಬುತವಾದ ಸಂಗೀತ ...,Not_offensive
All indians plz uninstall  chinese app,Not_offensive
ಹೌದು ಹುಲಿಯ,Not_offensive
Hands up aadmele best songnn,Not_offensive
Ggggggggggggggggggggg song of 2019 to 2020 one like for 2020,not-Kannada
Nice bro Nina vicoe super,Not_offensive
Bro tik tok gottlla but entertanment ge roast video nodtidde istu dina avrge roast madiro videos ginna idralli niv avrge use madiro words hudgiro style superb repeat madi madi nodbitte ee video..,Not_offensive
Super video,not-Kannada
@Chethan Chethu ಜೈ ಡಿ ಬಾಸ್,Not_offensive
ಯಾರ್ಯಾರಿಗೆ ಇಷ್ಟ ಆಗಿದೆ hands up,Not_offensive
Guru Pub G game.....,Not_offensive
Bro yav game,Not_offensive
ಪ್ರಚಾರ ಇಲ್ಲದ ಕಾರಣ ನಮಗೆ ಒಳ್ಳೆಯ ಚಿತ್ರ ನೋಡಲು ಅವಕಾಶ ಆಗಲಿಲ್ಲ.,Offensive_Untargetede
Hindugale heege mathadudre bere caste avaru innu enen mathadalla,Offensive_Targeted_Insult_Group
Yes bro tiktok ban agbeku.,Not_offensive
ಕೌಶಲ್ಯ ಇದ್ದವರ ಸಂಖ್ಯೆ ಕಡಿಮೆ ಇಲ್ಲ ಸರ್ ತುಂಬಾ ಪ್ರತಿಭಾವಂತರಿದ್ದಾರೆ.... influence ಪವರ್ ತುಂಬಾ ಇದೆ ನಮ್ಮ ದೇಶದಲ್ಲಿ influence ಇಲ್ಲ ಅಂದ್ರೆ ಯಾವನು ಮೂಸಿ ಕೂಡ ನೋಡಲ್ಲ ನಮ್ಮ ದೇಶದಲ್ಲಿ....ಅದಕ್ಕೆ ಕೌಶಲ್ಯ ಇದ್ದೋರಿಗೆ ಕೆಲಸ ಸಿಗ್ತಿಲ್ಲ.....,Offensive_Targeted_Insult_Group
@10 R report madi avna,Not_offensive
ಗುರು ನಿನ್ ಹೇಳು ಪ್ರಕಾರ ಯಾರು ಮಾವಿನ್ ಸುಪೋರ್ಟ್ ಮಾಡ್ಬಾರ್ದು,Offensive_Targeted_Insult_Individual
Chindi...... madira rost,Not_offensive
E bindu gowda en hucchu ididhia antha,Offensive_Targeted_Insult_Individual
ನಿನ್ ತುಣ್ಣಿ ಹತ್ರಾ ಶಾಟ ಉದ್ದ ಆಗಿದಾವೆ ಅನ್ಸುತ್ತೆ ಹೋಗಿ ಬೊಳುಸು.... ನಿಮ್ಮ ಅಮ್ಮನ್  d boss ವಿಶ್ಯ ಕ್ಕೇ ಬಂದ್ರೆ ತುಲ್ಲರೆ ಕೊಡ್ತೀನಿ ಮಾತ್ರ... ಹುಶಾರ್.. ಬಾರೋ.. dum ಇದ್ರೆ ಮೆಜೆಸ್ಟಿಕ್.... ಹತ್ರಾ ತುಲ್ಲರೆ ದೆಂಗ್ತಿನಿ ಅಷ್ಟೇ ಮಗನೇ ನಿಮ್ಮ ಅವ್ವ ಹಾದರಗಿತ್ತಿ,Offensive_Targeted_Insult_Individual
Sister ಹಾಗೆಲ್ಲ ಮಾಡಲ್ಲ ನಾವು ಯಾರಾದರೂ ತಪ್ಪು ಮಾಡ್ತಿದ್ದೀರೆ ಅಂದಾಗ ಅವರನ್ನ roast ಮಾಡ್ತಿವಿ ಅಷ್ಟೇ.. ಅದು entertainmentಗೆ ಅಷ್ಟೇ.. ತುಂಬಾ ಧನ್ಯದಗಳು ಹೀಗೆ support ಮಾಡ್ತೀರಿ,Not_offensive
Bro ha dacchu su..... Maga you are super no 1 roaster,Not_offensive
@Creative Kannadiga  le gubald atte Alla magalaganda andangaitu,Not_offensive
ನಾನು ಚಿಕ್ಕವನಾಗಿದ್ದಾಗ ಕೇಳಿದ ಈ ತೊಗರಿ ತಿಪ್ಪನ ಕಥೆ ಈಗ ಮತ್ತೆ ಕೇಳಿ ನನ್ನ ಮನಸ್ಸು ಸಂತೋಷವಾಗಿದೆ ಸೂಪರ್ ತೊಗರಿ ತಿಪ್ಪ,Not_offensive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Not_offensive
@Shashank Raj ninu thika muchho lo yeno artha aythu ninge ಕಾಮೆಂಟ್ಸ್ ಓದೋದು ಕಲಿ 🤣🤣,Offensive_Targeted_Insult_Individual
Super star in uk tippa,Offensive_Targeted_Insult_Group
Thunbha holle msg kotri,Not_offensive
Idu asli maathu Andre,Not_offensive
Super movie I like it,not-Kannada
Yaaru e songanna ondakkinta jaasti sala kelta edeera like maadi,Not_offensive
First Karnataka dalli tamil and telugu cinema galile bedike kadime agbeku avarinda ne nam kannadakke e paristithi,Offensive_Untargetede
Ennu.   Madu. Guru eee sule magllu du. Troll. Na,Offensive_Targeted_Insult_Group
ಅಚ್ಚ ಕನ್ನಡ ಸಾಂಗ್ ಸೂಪರ್,Not_offensive
ತುಂಬಾ  ಚೆನ್ನಾಗಿದೆ ಟ್ರಯ್ಲರ್ ಲುಕ್ ತುಂಬಾ  ಚೆನ್ನಾಗಿದೆ ಸೂಪರ್  ಒಳ್ಳೆಯದಾಗಲಿ,Not_offensive
Super dance step,not-Kannada
Super movie in kannad film industry,Not_offensive
Making ತುಂಬಾ ಚನ್ನಾಗಿದೆ  Lyrics Not good,Offensive_Targeted_Insult_Group
@Nandi Parthasarathi hogo sulemgne urkondu barbeda illi ninna akkna keya wait for Roberrt,Offensive_Targeted_Insult_Individual
idu charitre srustisuv  avatar -----------,Not_offensive
ಗಾಳಿ  ಮಾತಿನ  ಬಜಾರು  ಸುದ್ದಿಸಾರಿದೆ  ಸುಮಾರು   ಕನ್ನಡ  ಚಿತ್ರಕ್ಕೆ  ಪ್ರೋತ್ಸಹ  ಕೊಡುವವರು   ಕನ್ನಡ  ಚಿತ್ರಕ್ಕೆ  ಒಂದು  ಘನ ಹೆಸರು  nಕನ್ನಡ   ಕನ್ನಡ    nಇದು   ಕನ್ನಡಿಗರು   ಸೃಷ್ಟಿಸೋ  ಅವತಾರ,Not_offensive
ಭಾರೀ ಚಲೋ ಅಯ್ತ್ರಿ,Not_offensive
Enta song guru idu super,Not_offensive
No way chance illa  ivaga elli edane proof kodi  nambteevi,Offensive_Targeted_Insult_Group
Kannada industry alli hosa dakale baryok bandavn yar avnu.......avane sreemannarayana,Not_offensive
Song lyrics in kannada n,not-Kannada
Hands Up antha Rashmika goskara bardang ide,Not_offensive
ಏನ ಕೊಟ್ಟಿದ್ದೀಯ ಗುರು ಯೇಪ್ಪ ನಾನು ಏನ ಏನ ಬೈಬೇಕಿತು ಅದನ್ ಎಲ್ಲ ಬೈದಿದಿಯ ದೇವುಡ್ ಈವಲಾ ಅಮ್ಮನ ಎಲ್ಲರ ಘು ಸರಿ ಯಾಗಿ ಕೊಟ್ಟಿಡಿಯ ನಾನು ಅಂತೂ ನಿಂಗೆ ದೊಡ್ಡ ಅಭಿಮಾನಿ ಆಗಿ ಬಿಟ್ಟೆ,Not_offensive
Super song ..,Not_offensive
Ena kachadagolo nivu istella adru tik tok bidalla antirallo nivella nam indea davara tu nima janmakke.,Offensive_Targeted_Insult_Other
🤣🤣 sakath guru,Not_offensive
Sakatag ede video brooo,Not_offensive
Movie nodilla andre nimagu “ HANDS UP !!!!!”,Not_offensive
Nkn yan trailer guru maiye jumm anthu wow amazing,Not_offensive
Trending ...... Video.....Asn,Not_offensive
Idu yaavdo tamil film remake guru,Offensive_Targeted_Insult_Group
Best song love it,Not_offensive
Super bro naanu Tik Tok maadtidde aadre adenu nam desha kintluu hechenalla namge nam desh beku adke yella chinaa apps na in install maadidini,Not_offensive
Heroine ge jamba ella,Not_offensive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Not_offensive
Unlikers Ella chinos appang huttid sulemaklu irbek,Offensive_Targeted_Insult_Group
Yake jana ogtila andre bec of telegram app bec yala movie galu 1 week ge sigtide yalrugu phone ale nodtidare.tuu itara ole cinimas na yaru ogi nodtilwala anode bejaruu.ban the telegram appnPlzz,Offensive_Targeted_Insult_Other
ಒಂದು ಮಿಲಿಯನ್ ಆದಮೇಲೆ ಯಾರ್ಯಾರು ನೋಡ್ತಾ ಇದೀರ ಅವರು ಲೈಕ್ ಕೊಡಿ,Not_offensive
ಕನ್ನಡ ಸಿನಿಮಾ ದ ಅವತಾರ ಶುರುವಾಯಿತು,Not_offensive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Not_offensive
@Nandi Parthasarathi ಎಷ್ಟು ರೇಟು ಒಂದು ರಾತ್ರಿ ಬ ಸಾಕು,Offensive_Targeted_Insult_Individual
ಇನ್ನೊಂದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿ ಸೋ ಸರ್ದಾರ,Offensive_Targeted_Insult_Group
ಉತ್ತರ ಕರ್ನಾಟಕ ಶೈಲಿಯ ಕಲೆಯನ್ನು ಉಳಿಸಿ,Not_offensive
No..chandan rap song,not-Kannada
hands up. Kannada super. Song ..but .. like me anyone's 2020 like me ..,not-Kannada
oba mele hogutidane andre navanige melle hogokke sahay madobadallu avan kalu aledu kelage billisoke nodo janare nammalijas,Offensive_Targeted_Insult_Group
Hindi DE re baba,not-Kannada
@Manjunath shetty Bhatkal bro...nanna friend Manju film industrynalli iddane...namma urinavre...nanna friend...nanna contactnalli iddne... script matadiddeve....ottige seri discuss madona ...,Not_offensive
@Manjunath mtr tq bro,not-Kannada
Super  video  Bro l am support your  channel,not-Kannada
ಗುರು .. ಉಪೇಂದ್ರ ಅವರ Dialog....  Super,Not_offensive
Bro starting baruttalla adu game name yaavdu plz heli bro plz,Not_offensive
Movie supper sir,not-Kannada
ಏ... ಭೈ ಏನೋಪ ನೀ ಹಿಂಗ ಮೈ ತೊಳೆದು ಬಿಟ್ಟಿ,Not_offensive
Nice rakshith shetty,not-Kannada
Good job sir,not-Kannada
Idu esta Janagalage like aagide,Not_offensive
ಪವರ್ ಸ್ಟಾರ್ ಪುನೀತ್ ರಾಜಕುಮಾರ್ ಅಭಿಮಾನಿಗಳಿಂದ all tha best,Not_offensive
Anna canagi helidira,Not_offensive
ಬಸವರಾಜ ಕೆಂಚರಡ್ಡಿ super,Not_offensive
ಕನ್ನಡವನ್ನು ಇನ್ನೊಂದು ಹಂತಕ್ಕೆ ಕೊಂಡೊಯ್ಯುವುದರಲ್ಲಿ ಸಂದೇಹವೇ ಇಲ್ಲ...nರಶ್ಮಿಕ ಕಕ್ಕ ಅವರೇ ನೋಡಿ ಉರ್ಕೊಳ್ಳಿ,Offensive_Targeted_Insult_Other
@Pradip AR idhu remake all i am editor,Not_offensive
@MADHU S B,not-Kannada
Super rakist  setty,not-Kannada
Tick tock Matti pub g arorna dayvittu India border of India...lAC ge kalisikodi,Not_offensive
ಉಪೇಂದ್ರ avra Thara ide direction,Not_offensive
Eddane annodu nanna nambike.aadre ashvataamanige kannadada bartita anodu davtu,Not_offensive
4 ಜನ ಇರುವ ಈ ಸಿನಿಮಾ ..4 ಕೋಟಿ ಕನ್ನಡ ಸಿನಿಮಾ ಪ್ರೇಕ್ಷಕರಿಗೆ ತಲುಪಲಿ ...ದೀಯಾ ಸಿನಿಮಾ ಅದ್ಬುತವಾಗಿದೆ ...,Not_offensive
Nope i understood because im ಕನ್ನಡಿಗ,Not_offensive
Super bro sari yagi heldde,Not_offensive
Yena lyrics guru,Offensive_Targeted_Insult_Other
Benki anna Benki,Not_offensive
ಕೆಲವು ಜನರಿಗೆ ಹೇಳಿದ್ರೆ ಅರ್ಥ ಆಗಲ್ಲ,Not_offensive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Not_offensive
E varsha bad news Keli Keli saakagittu...first good news of 2020,Not_offensive
ನಿಮ್ಮ ಅವ್ವ ಸೂಳೆ,Offensive_Targeted_Insult_Individual
@Nandi Parthasarathi ರಂಡಿ,Offensive_Targeted_Insult_Individual
Estu dena yelli eddru guru e music director nSuper duper music,Not_offensive
Daily hakri........ nim video super agirutte,Not_offensive
Nice bro ... Nanu ella China apps delete madidini,Not_offensive
Bro nanu kuda tiktok use madthidae adrae adu ban adaga nang yenu bejar agilla yakandrae namdu ondu sanna contribution irli namma desha kae jai hind,Not_offensive
Bari prayojanake barada films nododu Facebook YouTube li comments hodiyodu yaavalo hudugi siktale anta instagram li search madodo ede Indians hanebaraha etara madidre dhesha development aagoke saadyana,Offensive_Targeted_Insult_Group
@Rajashekar Khandare Houdu sir ashwathamanige chiranjivi vara ide adakke avanige sri krishna aatara shrapa kottiddu ashwatama shivana innondu rudra avtara,Not_offensive
Fork bisakiddu pakka #Shaanvi. Trailer alli iro dialogue next scene.,Not_offensive
Music and BGM sakkat maga....,Not_offensive
Full movie kab bajo gay,not-Kannada
Bere Level #ASN #'Hands Up',Not_offensive
Thooo ni chanalge nai maga,Offensive_Targeted_Insult_Individual
Anyone after 10m like please,Not_offensive
ಸಂಪೂರ್ಣ ಮಾಹಿತಿ ಅಣ್ಣಾ ಧನ್ಯವಾದಗಳು,Not_offensive
@Arun Jaanu  chikk magunu kelu boss andre yaaru anta,Offensive_Targeted_Insult_Individual
E nayi nann makkalage thiliyode illa,Offensive_Untargetede
ನನಗೆ ಮಹಾಭಾರತ ಅಂದರೆ ತುಂಬಾನೆ ಇಷ್ಟ....nಮಹಾಭಾರತದಲ್ಲಿ  ಬರುವ ಪಾತ್ರಗಳು,Not_offensive
Moorne kgf 2,not-Kannada
Hindi version plzzz,not-Kannada
Super movie,not-Kannada
@Scorpion Studios  nನಮಸ್ಕಾರ 🤣🤣,Not_offensive
Yes i have join... it‍,not-Kannada
Best episode sir,not-Kannada
ಸಾರ್ ನಿಮ್ ತಂದೆಯವರ ಅಭಿನಯ ನೋಡ್ತಾ ಇದ್ರೆ ಏನೊ ಹಳೇದೆಲ್ಲಾ ನೆನಪಿಗೆ ಬಂದು ಅಳು ಬರುತ್ತೆ.. ಆ ರೀತಿ ಮನಸ್ಸನ್ನೆ ಕರಗಿಸೊ ಕಲೆ ಅವರಲ್ಲಿತ್ತು. ಅಂತಹವರ ಮಗನಾಗಿ ಹುಟ್ಟಿದ್ದು ನಿಮ್ಮ ಪೂರ್ವ ಜನ್ಮದ ಪುಣ್ಯ ಅಂದ್ರು ತಪ್ಪಾಗುತ್ತೆ.. ಒಳ್ಳೇದಾಗ್ಲಿ ಸರ್.. ಎಲ್ರೂ ಸಾಯೋದೆ.. ಅಲ್ಲಿವರೆಗೂ ಖುಷಿಯಾಗಿರ್ಬೇಕು ಅಷ್ಟೇ..! ದೇವ್ರ್ ಒಳ್ಳೆದ್ ಮಾಡ್ಲಿ ನಿಮ್ಗೆ,Not_offensive
He  is like  shankarnag,not-Kannada
Ishtu bega YouTube li movie bitre theotre ge enukk hogtare jana,Offensive_Untargetede
Super Song Sir.,not-Kannada
@Venu ahgbowdu.,Not_offensive
Estella troll madidru roast madidru konege deshakke ago nastada bhagge gothadru inna tiktok vahiskondu bartharandre evrgella yen anbek guru...??. nnikal lawde,Not_offensive
ಬರೀ adds bartave.,Offensive_Untargetede
Samaj mai kuch nahi aaya I am from maharashtra par majaa aa gaya ..hero kaafi talented hai,not-Kannada
ಇದು ಚರಿತ್ರೆ ಸ್ರಷ್ಟಿಸೋ ಅವತಾರ...,Not_offensive
Hit bidu guru,Not_offensive
@Rohit Gangatkar guru ninge gotagalla sumne eru bale pans start madidare nau end madthivi e mathna thuldeepannan  pansgu helu modlu,Offensive_Targeted_Insult_Other
Avane shriman narayana,Not_offensive
@Shridhar T P iuuuiiuuua12l99iiiikkkjjmddeo01pokksķoo9919kkuuiuluuuuuuľiiii,not-Kannada
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ. nಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಚಲನಚಿತ್ರ nಹೌದು ಹುಲಿಯ,Not_offensive
1999 ರಲ್ಲಿ ನಡೆದ ಘಟನೆಯನ್ನು ಕೇಳಿ ತಿಳಿದು ನೋಡಿ ಅವಗ ನೀಮಗೆ ತಿಳಿಯುತ್ತದೆ ನಮ್ಮ ದೇಶದ ಅಭಿಮಾನ ಆವಾಗ ನೀವು TikTOK  ನ್ನು ಅವಾಗಲೆ ತೆಗೆದು ಹಾಕೂತಿರಿ ಇದು ನನ್ನ ಬಾಲ್ಯದ ನೆನಪು,Not_offensive
@Nandi Parthasarathi  ಮುಚ್ಚಲ್ಲೇ.... ಮರಿ  ದೊಡ್ಡಬಳ್ಳಾಪುರ ಇತಿಹಾಸ ಏನೋ ಗೋತು .ರಾಜಕಮಲ್ ಗೆ ಸಿನಿಮಾ ಹೊದ್ರೆ ಕ್ಲಿನ್ ಇಲ್ಲ ವಾಸನೆ. ಸರಿಯಾದ ಮೆಂಟೇನ್ಸ್ಸ್ ಇಲ್ಲ.  ಅವಾಗ ಕನ್ನಡ ಸಿನಿಮಾ ಹಾಕೋಡ್ರ್ಲ್ಲಿ ನಮ್ಮಗೂ ಇಷ್ಟ ಇತ್ತು. ತೆಲುಗು  ಸೈರ ನರಸಿಂಹ ರೆಡ್ಡಿ ಹಾಕಿಡೋನೋ ರಾಜಕಮಲ್ ಮರ್ಯಾದೆ ನೋ ಹೋಯಿತು,Offensive_Targeted_Insult_Individual
Togir tippa sotre super,Not_offensive
Lovely gichhi kyaka chindi,not-Kannada
superrr movie,Not_offensive
D Boss fans ಕಡೆಯಿಂದ ಆಲ್ di best,Not_offensive
Namma janagalige taste illa avrige fighting,Offensive_Untargetede
@Seema Ankalgi ft   ft ftnnnnCu,Not_offensive
ಸೂಪರ್ ಸಾಂಗ್ ಡಿ ಬಾಸ್ ಫ್ಯಾನ್ಸ್ ಸಪೋರ್ಟ್ ಮಾಡುತ್ತೇವೆ ಕನ್ನಡ ಸಿನಿಮಾ ರಂಗ ಬೆಳೆಯಲಿ,Not_offensive
Very nice togari tippa stori,not-Kannada
Vijayprakash Golden Voice...,Not_offensive
I Love  song,not-Kannada
ಕೇಳಲು ಇಷ್ಟ ಆದರೆ ಇದು ನಿಜ ಅಲ್ಲ ಅನಿಸುತ್ತೆ...ನನ್ನ ಪ್ರಕಾರ,Offensive_Untargetede
Super good bro like this video song..🤩🤩🤩,not-Kannada
ಕನ್ನಡದಲ್ಲಿ ಪಕ್ಕಾ ಬ್ಲಾಕ್ ಬಸ್ಟರ್  ಆಗುತ್ತೆ ...ಆದ್ರೆ ಬೇರೆ ಭಾಷೆಗಳಲ್ಲಿ ಸರಿಯಾಗಿ ಪ್ರಮೋಷನ್ ಮಾಡ್ತಾ ಇಲ್ಲ. ಹೀಗೆ ಆದ್ರೆ ಕಷ್ಟ,Not_offensive
@Kumara Kantirava sari bidi navella kannadigare,Offensive_Untargetede
